id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
45246089,Lovely bedroom in Bushwick,15794033885,verified,Kwankaew,Brooklyn,Bushwick,40.69083,-73.9241,United States,US,True,moderate,Private room,2015,$950 ,$190 ,1,2.0,5/31/2017,0.08,2,1,0,,
45246641,3 BDR APT AND ROOFTOP ONE TRAIN STOP TO MANHATAN,14056690535,verified,Ana Y Victor,Brooklyn,Williamsburg,40.71047,-73.96311,United States,US,False,moderate,Entire home/apt,2019,$449 ,$90 ,2,117.0,7/2/2019,4.44,5,4,262,"Inn Boston Reservations requests that noise levels remain moderate to low, and that all guests take into consideration those in the surrounding suites. Depending on the scale of the broken rules, guests may be contacted to request a lower noise level or asked to leave. In the event that the guests are required to vacate the unit, no refund will be provided.",
45247194,Sunny Prime Williamsburg Location with Backyard,32087987090,verified,Louiza,Brooklyn,Williamsburg,40.716440000000006,-73.95888000000001,United States,US,False,moderate,Private room,2013,$743 ,$149 ,4,0.0,,,1,3,0,"This is our home (our primary residence), we just ask that you treat it like your home and respect but enjoy our belongings. We also ask that you be respectful of our neighbors.  The apartment is well sound-proofed and quiet but please be mindful in the hallways.",
45247746,Large Luxury Condominium In the Heart of Manhattan,16385030341,unconfirmed,Sara,Manhattan,Hell's Kitchen,40.75898,-73.99035,United States,US,False,moderate,Entire home/apt,2005,$128 ,$26 ,7,18.0,6/2/2019,0.7,4,1,242,No Smoking.  No Pets.,
45248298,2 bedrooms in luxury duplex,98450642898,unconfirmed,Jennifer,Brooklyn,Williamsburg,40.71529,-73.93972,United States,US,False,strict,Private room,2004,$987 ,$197 ,2,4.0,12/31/2018,0.15,1,2,341,Please be respectful of other building residents - keeping evening noise to a minimum.,
45248851,EASY RIDE TO MANHATTAN FROM THIS COMFY ROOM!(C),83882349083,unconfirmed,Mel,Brooklyn,Crown Heights,40.6699,-73.94169000000001,United States,US,False,flexible,Private room,2008,$800 ,$160 ,15,1.0,6/23/2017,0.04,2,3,333,,
45249403,"Quiet one bedroom in LES, Great location!",3271502716,unconfirmed,Pablo,Manhattan,Lower East Side,40.71947,-73.98638000000001,United States,US,False,strict,Entire home/apt,2016,$147 ,$29 ,2,24.0,7/6/2019,0.91,4,1,6,"Just enjoy your stay! And while no smoking is allowed in the building, the stoop has ample seating and is recessed away enough from the street to provide space for a private burn.  Towels will be provided for showering, and all utensils in the kitchen are at your disposal.  If you have specific questions about activities close by, please send me a message and I'll try to provide as best an answer as possible.",
45249955,"Luxury Master Suite - Sunlit, Private floor + bath",28935069157,unconfirmed,Marc,Brooklyn,Prospect-Lefferts Gardens,40.65746,-73.95221,United States,US,False,moderate,Private room,2008,$266 ,$53 ,3,46.0,6/23/2019,1.91,2,2,197,NO Smoking,
45250507,"The Locals House // Best Location, Nicest Home",57204965757,unconfirmed,Michael,Queens,Rockaway Beach,40.5889,-73.81585,United States,US,False,flexible,Entire home/apt,2012,"$1,108 ",$222 ,1,31.0,7/7/2019,1.2,5,1,224,"No smoking Pets may be allowed (inquire for further information) This is not a rental unit, it is our home that we live in with our daughter on a full-time basis.  Please take care of it!",
45251060,Cozy Studio with private entrance,5060098725,verified,Jasen,Brooklyn,Canarsie,40.64493,-73.90897,United States,US,False,moderate,Private room,2018,$628 ,$126 ,2,1.0,5/29/2017,0.04,3,1,0,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.",
45251612,Great  apartment ( W48 street ),97854113552,verified,Jeniffer,Manhattan,Hell's Kitchen,40.76382,-73.99435,United States,US,True,strict,Entire home/apt,2020,$488 ,$98 ,30,3.0,6/8/2019,0.45,1,31,339,"We prefer to limit the apartment to 4 people. It's our home, and we take good care of it -- so we hope you will, too.  No smoking, no pets, no parties. All dinner ware/cooking supplied should be left in the dishwasher and all trash should be left in the trash can (additional bags are in the drawer above the trash if you need them).",
45252164,Cozy 1BR Home in Upper Manhattan w/ Amenities,66077180078,verified,Daniel,Manhattan,Inwood,40.86057,-73.92907,United States,US,True,strict,Entire home/apt,2021,"$1,199 ",$240 ,1,9.0,8/1/2018,0.37,3,1,0,,
45252717,Apartment w/ 2 bedrooms in the heart of E. Village,33615342346,verified,Chris,Manhattan,East Village,40.72237,-73.98148,United States,US,False,strict,Private room,2004,$491 ,$98 ,2,8.0,11/18/2018,0.31,4,2,0,"No smoking! If I smell smoke or if there is other evidence of smoking, you will forfeit your entire security deposit.   The fireplace is (URL HIDDEN) do not use it as it will cause significant damage. If you do, you will forfeit your entire security deposit. I would consider VERY well behaved pets. A pet would lead to $75 being added to the cleaning fee. You are responsible for any damage caused by your pet. If a pet stays here without pre-approval, you will forfeit your entire deposit. Check in and check out time can be flexible depending upon the dates you are looking for and whether anyone else is staying. Unless we arrange otherwise, check in and check out is at noon. The cleaning fee covers two hours. If additional cleaning is required, you will be charged $50/hour, deducted from your deposit. Out of respect for my neighbors, I must insist upon no parties being held at my place. If my neighbor complains about a party happening, or if there is a big mess left at the place, you will",
45253269,Huge sunny bedroom in Bushwick brooklyn!,93423626920,verified,Ludine,Brooklyn,Bushwick,40.69337,-73.91141999999999,United States,US,False,strict,Private room,2016,$417 ,$83 ,1,2.0,5/12/2017,0.08,2,1,0,No pets. No smoking please.,
45253821,Sunny 1BR Near Train (Greenpoint/Williamsburg),46390161045,unconfirmed,Max,Brooklyn,Greenpoint,40.726859999999995,-73.95246,United States,US,True,flexible,Entire home/apt,2018,$785 ,$157 ,6,2.0,7/14/2017,0.08,2,1,0,This is a quiet condo association building from 10 p.m. to 6 a.m.  Please be quiet in the stairwell and remove shoes during the hours of 10 p.m. and 6 a.m.,
45254374,Two Whole Floors On the Brooklyn Waterfront,55577181731,verified,Caroll,Brooklyn,Columbia St,40.68455,-74.00188,United States,US,False,flexible,Entire home/apt,2018,$259 ,$52 ,4,13.0,4/29/2019,0.56,1,1,6,,
45254926,Great Studio ( Midtown West 48th street),90571914651,verified,Jeniffer,Manhattan,Hell's Kitchen,40.76435,-73.99337,United States,US,True,strict,Entire home/apt,2014,$609 ,$122 ,30,3.0,6/2/2018,0.14,1,31,342,,
45255478,Hudge room Bushwick,21783110689,verified,Laure,Brooklyn,Williamsburg,40.70793,-73.93902,United States,US,False,strict,Private room,2007,$150 ,$30 ,5,0.0,,,3,1,0,NO Smoking.,
45256030,Comfy Entire Studio Apartment Near Central Park,11113606884,unconfirmed,Nuttamon,Manhattan,Upper East Side,40.772940000000006,-73.95351,United States,US,True,flexible,Entire home/apt,2009,$682 ,$136 ,1,126.0,4/2/2019,4.78,1,5,287,"No smoking in the apartment, in the common hallway or outside the building. Respectful of our neighbors - no loud music.",
45256583,Studio in Midtown West ( W48th  Street ),95353241169,verified,Jeniffer,Manhattan,Hell's Kitchen,40.76446,-73.99343,United States,US,False,moderate,Entire home/apt,2020,"$1,039 ",$208 ,30,4.0,5/13/2019,0.17,5,31,344,,
45257135,One big sunny cozy room with a king and a twin bed,29170747184,unconfirmed,Sara,Brooklyn,East Flatbush,40.65229,-73.94539,United States,US,False,moderate,Private room,2007,$64 ,$13 ,2,1.0,9/3/2018,0.1,5,1,83,No pets. No smoking. Please :),
45257687,Spacious bedroom in Brooklyn - Great for couples!,43388739341,verified,Uri,Brooklyn,Kensington,40.63255,-73.97324,United States,US,True,flexible,Private room,2020,$189 ,$38 ,1,116.0,6/21/2019,4.47,5,1,343,,
45258240,Gorgeous Cozy Getaway In Harlem 1 Block From Train,50095401661,unconfirmed,Kathleen,Manhattan,Harlem,40.82607,-73.94481,United States,US,True,moderate,Private room,2019,$853 ,$171 ,14,3.0,9/19/2017,0.12,1,2,125,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.  Parties, pets and smoking are not allowed under any circumstances and incur significant fees.",
45258792,"Brooklyn, Williamsburg -  Room w/ Private Bathroom",71158259012,unconfirmed,Oscar,Brooklyn,Williamsburg,40.716809999999995,-73.94556,United States,US,False,moderate,Private room,2008,$747 ,$149 ,1,6.0,7/22/2018,0.24,5,1,0,"No guests unless specified, no parties, no loud disturbances, tranquil relaxation!",
45259344,Cozy bedroom in historical home.,18159151116,verified,Reuben,Staten Island,Stapleton,40.63167,-74.07970999999999,United States,US,False,flexible,Private room,2009,$357 ,$71 ,1,37.0,7/5/2019,1.56,4,4,89,No Pets allowed No smoking,
45259897,"Manhattan- sofa bed, private room, no deposit",50809047449,unconfirmed,Diane,Manhattan,Harlem,40.80298,-73.94333,United States,US,False,strict,Private room,2010,$177 ,$35 ,5,28.0,5/8/2019,1.07,4,5,267,No Smoking  No Pets,
45260449,Beautiful Brooklyn Bedroom,98574662005,unconfirmed,Darryl,Brooklyn,Flatbush,40.65255,-73.9568,United States,US,False,flexible,Private room,2007,$693 ,$139 ,3,0.0,,,1,1,0,,
45261001,2BR/2BATH Luxury-Sweeping Skylines,38369157389,unconfirmed,Lana,Brooklyn,Downtown Brooklyn,40.691559999999996,-73.98686,United States,US,False,moderate,Entire home/apt,2020,$644 ,$129 ,2,5.0,7/3/2019,0.19,1,1,14,"-Minimum two night stay. -Up to two guests max. -No pets please -No smoking/drugs. -No parties and be respectful of neighbors. -I'm LGBT friendly and expect that you are too. -Apartment is on the 4th floor and there unfortunately is no elevator, so those with mobility issues should take this into consideration.",
45261553,Garden-level apartment in historic Cobble Hill,4713637840,verified,Penelope,Brooklyn,Cobble Hill,40.68582,-73.99801,United States,US,True,strict,Entire home/apt,2013,$735 ,$147 ,31,10.0,12/9/2018,0.39,4,1,0,Treat everything as if it was yours! Enjoy yourself.,
45262106,"Huge, Sunny Apartment for Backpackers - Park Slope",51105537527,verified,Candice,Brooklyn,Park Slope,40.676970000000004,-73.98239000000001,United States,US,True,moderate,Entire home/apt,2003,$226 ,$45 ,2,2.0,5/29/2017,0.08,5,1,0,,
45262658,Cozy Room in Gramercy,28309569619,unconfirmed,Meghana,Manhattan,Kips Bay,40.73863,-73.98186,United States,US,True,moderate,Private room,2003,$754 ,$151 ,1,0.0,,,4,1,0,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.",
45263210,"Private bedroom, Queenbed on suite bath and closet",55018216774,unconfirmed,Diane,Manhattan,East Harlem,40.80141,-73.94341,United States,US,True,moderate,Private room,2010,$832 ,$166 ,6,0.0,,,5,5,219,"This apartment is located in a beautiful brownstone in Boston's Back Bay. Quiet hours are between 10pm and 8am. Garbage is collected by the city twice a week, (details of collection days and times are provided in the unit). Maximum occupancy for this unit is 3 persons. No personal items may be left in common hallways. 100% smoke free and no pets allowed.",
45263763,Huge private bedroom,72186917546,verified,Magd,Manhattan,Harlem,40.82527,-73.95359,United States,US,False,flexible,Private room,2012,$802 ,$160 ,90,0.0,,,2,1,365,,
45264315,Lovely Room in Brooklyn,16542505685,unconfirmed,Lisa& Jonathan,Brooklyn,Gowanus,40.6697,-73.99356999999999,United States,US,False,flexible,Private room,2006,$870 ,$174 ,1,80.0,6/2/2019,3.1,1,3,282,"House rules: Guests agree to the following terms and conditions 1.Guest(s) agree to NO PARTIES anywhere on the property. Legal action will be taken for parties that cause damages to the unit, property, reputation, or relationship with building staff or other residents.  2.Smoking of any kind is not permitted in the unit or on the premises.  3.Guests agree to abide by maximum occupancy of unit, and observe quiet hours between 9pm and 9am 4.Guests are responsible for action of ALL GUESTS occupying their unit at all times.  5.Guests agree to return all keys, remotes, and parking passes. Replacement fees may apply for unreturned items 6.Guests understand that onsite building staff (maintenance and concierge) are not affiliated with Jordan or AIRBNB. Please contact me directly for any needed items. 7.Guests understand that no pets are to be in the unit.  8.Guests agree to pay replacement cost for any unreturned items, and $125 per hour fee for unauthorized early checkin or late checkout.  15",
45264867,"Sunny bedroom, cozy townhouse in Buschwick",2719079978,unconfirmed,Caio,Brooklyn,Bushwick,40.6948,-73.92253000000001,United States,US,False,moderate,Private room,2013,$455 ,$91 ,2,80.0,7/2/2019,3.11,4,1,3,No Smoking Indoors,
45265420,Private One Bedroom,49693320736,verified,Pedro,Manhattan,Morningside Heights,40.808640000000004,-73.95913,United States,US,False,moderate,Private room,2006,$734 ,$147 ,4,0.0,,,4,1,0,,
45265972,2b2b apt in a luxury building,51712759541,unconfirmed,Aurora,Brooklyn,Williamsburg,40.719640000000005,-73.96421,United States,US,True,flexible,Entire home/apt,2011,$986 ,$197 ,4,7.0,4/29/2018,0.28,4,2,65,"No smoking, No pets. Of course I want you to have a great time, but please no partying at the apartment. Guest must be cortious to other building tenants. The home is for you to have a comfortable place to relax, sleep, and use the amenities.",
45266524,Awesome loft with Amazing views,27508938636,unconfirmed,John,Brooklyn,Bedford-Stuyvesant,40.69321,-73.95599,United States,US,True,moderate,Entire home/apt,2019,$662 ,$132 ,4,0.0,,,1,2,0,,
45267076,Audrey's Escape,48145441805,unconfirmed,Kevin,Brooklyn,Brownsville,40.66088,-73.90012,United States,US,True,moderate,Private room,2012,$462 ,$92 ,6,26.0,6/18/2019,1.0,5,3,90,,
45267629,Spacious Private Room by the East River,19335225289,verified,Dario,Manhattan,East Harlem,40.78546,-73.94117,United States,US,True,strict,Private room,2007,$300 ,$60 ,3,8.0,11/1/2017,0.31,4,4,0,Our community is very quiet!! No parties please. That is what Newbury and Boylston Street are for. LOL,
45268181,Beautiful bedroom in Quiet House,85858840220,verified,Abi,Queens,Flushing,40.74218,-73.82833000000001,United States,US,True,strict,Private room,2012,$208 ,$42 ,2,98.0,6/23/2019,3.8,5,1,31,"Clean, respectful, no parties :)",
45268733,Downtown Triplex- Spacey East Village Entire Apt,69767913610,verified,Jonathan,Manhattan,East Village,40.72208,-73.98071,United States,US,True,flexible,Entire home/apt,2017,"$1,073 ",$215 ,3,5.0,6/14/2018,0.19,1,1,0,,
45269286,Cozy room in charming home,81311019052,verified,Sheila,Bronx,Schuylerville,40.831590000000006,-73.83375,United States,US,True,strict,Private room,2005,$454 ,$91 ,4,35.0,6/8/2019,1.36,1,3,171,,
45269838,Comfortable space in Brooklyn,38291337226,verified,Donald,Brooklyn,Crown Heights,40.66482,-73.93619,United States,US,True,flexible,Private room,2018,"$1,055 ",$211 ,1,1.0,6/3/2017,0.04,4,1,0,"Of course I want you to have a great time, but please no partying at the apartment. Guests must be respectful of other building tenants. The home is meant for you to have a comfortable place to relax, sleep, use the amenities, and just have a great central location to come home to.",
45270390,Welcoming home in the ❤️ of NYC!,78688424013,verified,K,Manhattan,Theater District,40.76207,-73.9858,United States,US,True,strict,Private room,2017,"$1,041 ",$208 ,1,8.0,5/31/2019,2.09,5,1,5,No Pets allowed.   No smoking.,
45270943,Private Bathroom & Communal Cat in Large Sunny Apt,32199436711,verified,Kung,Brooklyn,Williamsburg,40.70904,-73.9398,United States,US,False,strict,Private room,2014,$402 ,$80 ,3,69.0,7/5/2019,2.63,5,2,56,"Please keep our place as it is your own - nice and clean. Before you leave turn off lights, AC. Shut the windows.   Please do not use any oils or rich body lotions on our bedsheets. From our previous experiences If we find the stains you will be charged for the items: Full set 50$, flat sheet 15$, pillow case 10$, fitted sheet 15$, towel 10$ Please do not wipe your make up with a towel.  Please do not throw anything inside of toilet: paper towels, hair, oils, food.  Anything accept toilet paper.  Any damaged furniture or fabric should be replaced or paid with original price. Please do not wear high hills in the apartment, the floor is just re-done. Absolutely non-smoking building inside and out, common areas. 1000$ fee will be demanded if a guest smokes in the building.",
45271495,1 BEDROOM apartment in Brooklyn,95750274418,unconfirmed,Laetitia,Brooklyn,Bedford-Stuyvesant,40.69121,-73.95121,United States,US,True,strict,Entire home/apt,2012,$193 ,$39 ,3,5.0,2/19/2019,0.27,1,1,1,"Fresh linens and towels are provided. No smoking. No pets. If cannot check out by 11:00 am, let us know. Please be respectful of our neighbors and keep the noise level down. Please clean and keep the place neat. We will take care of trash and linens when we return.",
45272047,"Modern Townhouse for Photo, Film &  Daytime Events",15801229286,unconfirmed,Lanie,Manhattan,Upper West Side,40.77978,-73.97598,United States,US,False,strict,Entire home/apt,2021,"$1,178 ",$236 ,1,0.0,,,1,1,180,"LOOKING FOR SOMEONE CLEAN/RESPONSIBLE. NO PETS, NO SMOKERS.",
45272599,"Local West Village, Manhattan Apartment",78473972946,unconfirmed,Abel,Manhattan,West Village,40.73369,-74.00534,United States,US,False,strict,Entire home/apt,2018,$382 ,$76 ,4,24.0,6/28/2019,0.95,5,1,35,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.  Parties, pets and smoking are not allowed under any circumstances and incur significant fees.",
45273152,UPPER EAST SIDE PRIVATE ROOM!,47106217968,unconfirmed,Lauren,Manhattan,East Harlem,40.78886,-73.94324,United States,US,True,strict,Private room,2003,$805 ,$161 ,1,11.0,7/15/2017,0.42,3,1,0,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.  Parties and smoking are not allowed under any circumstances and incur significant fees. Pets may be considered with pre-approval and an additional pet fee.",
45273704,Sunny 2BR Prime Williamsburg with backyard,96600640849,unconfirmed,Louiza,Brooklyn,Williamsburg,40.71591,-73.96039,United States,US,True,moderate,Entire home/apt,2005,$621 ,$124 ,5,1.0,6/7/2017,0.04,3,3,0,It is a professional building we ask there be no parties or loud noise,
45274256,Private Sunny Room in Bushwick,13123605326,unconfirmed,Michelle,Brooklyn,Bushwick,40.69055,-73.91599000000001,United States,US,True,moderate,Private room,2020,$804 ,$161 ,1,0.0,,,2,1,0,"Fresh linens and towels are provided. No smoking, no pets, and no small children allowed. Please be respectful of our neighbors and keep the noise level to a minimum. Please clean and keep the place neat. No more than 2 guests allowed and please do not bring visitors without first getting our permission. No parties. You are otherwise welcome to make yourselves at home.",
45274809,Spacious one bedroom appartement - Williamsburg,14457893150,unconfirmed,Daphnee,Brooklyn,Williamsburg,40.70844,-73.96693,United States,US,False,moderate,Entire home/apt,2022,$567 ,$113 ,3,19.0,6/21/2019,0.73,1,1,218,"Absolutely no smoking!  It is a ground level apartment with a private entrance, there is absolutely no excuse not to walk outside.",
45275361,Spacious apartment in the Lower east side,52801204112,unconfirmed,Larry,Manhattan,Lower East Side,40.72037,-73.98701,United States,US,False,flexible,Entire home/apt,2012,"$1,089 ",$218 ,3,19.0,6/29/2019,0.73,5,1,34,,
45275913,Ms. Dee Comfort Zone,85608446650,unconfirmed,Debra,Queens,Jamaica,40.68555,-73.79415999999999,United States,US,False,strict,Private room,2016,"$1,196 ",$239 ,1,15.0,6/28/2019,0.67,4,2,90,"- Check-in is after 12PM (noon) - No smoking! If I smell smoke or if there is other evidence of smoking, you will forfeit your entire security deposit. - The fireplace is (URL HIDDEN) do not use it as it will cause significant damage. If you do, you will forfeit your entire security deposit. - Check in and check out time can be flexible depending upon the dates you are looking for and whether anyone else is staying. Unless we arrange otherwise, check in and check out is at noon. - The cleaning fee covers two hours. If additional cleaning is required, you will be charged $50/hour, deducted from your deposit. - Out of respect for my neighbors, I must insist upon no parties being held at my place. If my neighbor complains about a party happening, or if there is a big mess left at the place, you will forfeit your entire deposit. - You agree to follow all of the rules of the building, including trash and roof deck rules. Any issues with not following the building rules and you forfeit your ",
45276466,Sunny & cozy 1BR in the heart of Fort Greene,65651148212,verified,Adam,Brooklyn,Fort Greene,40.68647,-73.97531,United States,US,True,strict,Entire home/apt,2011,$58 ,$12 ,5,1.0,10/16/2017,0.05,1,1,2,No parties or pets.  Please be courteous and keep the space clean.,
45277018,Cozy Studio Apartment with Spacious Backyard!,92873063103,verified,Tony,Brooklyn,East New York,40.66547,-73.88944000000001,United States,US,True,strict,Entire home/apt,2003,$698 ,$140 ,2,145.0,6/21/2019,5.84,2,1,356,,
45277570,NYC. Central Park West. Prime Spot!,13573062665,unconfirmed,Mark,Manhattan,Upper West Side,40.772290000000005,-73.97944,United States,US,True,moderate,Entire home/apt,2016,$478 ,$96 ,4,10.0,5/14/2018,0.43,4,1,68,,
45278122,Unique Upper East Side apartment with backyard,55618805573,unconfirmed,Tim And Allison,Manhattan,Upper East Side,40.77568,-73.95405,United States,US,True,strict,Entire home/apt,2006,$837 ,$167 ,1,20.0,1/1/2019,0.77,2,1,0,,
45278675,Spacious bedroom in colorful apartment,59393074041,verified,John,Brooklyn,Kensington,40.64354,-73.97967,United States,US,True,moderate,Private room,2004,$328 ,$66 ,1,0.0,,,4,1,0,,
45279227,Bushwick Studio with Private Porch,97030171196,unconfirmed,Alex,Brooklyn,Bushwick,40.70382,-73.91745999999999,United States,US,True,moderate,Entire home/apt,2015,$480 ,$96 ,1,0.0,,,4,1,0,,
45279779,Charming Bohemian East Village Apartment,62972261337,verified,Chelsea,Manhattan,East Village,40.731590000000004,-73.98447,United States,US,False,moderate,Entire home/apt,2017,$618 ,$124 ,3,5.0,8/23/2017,0.19,2,1,0,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.  Parties, pets and smoking are not allowed under any circumstances and incur significant fees.",
45280332,Quiet Private Room in Scenic NYC Neighborhood,6288439467,verified,Caitlin,Manhattan,Washington Heights,40.85865,-73.93559,United States,US,False,strict,Private room,2003,$297 ,$59 ,2,13.0,9/16/2018,0.55,3,1,0,,
45280884,"Charming Carroll Gardens, Brooklyn Apartment",38577933755,verified,Triada,Brooklyn,Carroll Gardens,40.68057,-73.99395,United States,US,False,moderate,Entire home/apt,2021,"$1,115 ",$223 ,2,69.0,7/1/2019,2.66,5,1,275,,
45281436,Brooklyn Dream Home + Private Patio,26993669436,unconfirmed,Sabrina,Brooklyn,Brooklyn Heights,40.692840000000004,-73.99633,United States,US,True,moderate,Entire home/apt,2018,$520 ,$104 ,2,12.0,10/7/2018,0.46,5,1,39,,
45281989,Huge room in a clean brownstone in Brooklyn.,1316444070,unconfirmed,Max Prana,Brooklyn,Bedford-Stuyvesant,40.694179999999996,-73.94447,United States,US,True,moderate,Private room,2018,$701 ,$140 ,2,19.0,6/5/2019,0.76,5,1,4,No Smoking  No Pets,
45282541,Fantastic Sunny peaceful room in Riverdale,37228350049,verified,Vicdania,Bronx,North Riverdale,40.91169,-73.90564,United States,US,True,flexible,Private room,2020,$879 ,$176 ,365,0.0,,,1,1,363,Enjoy and be respectful,
45283093,Beautiful Studio Apartment on the E70th St,30143276591,verified,Maria,Manhattan,Upper East Side,40.7672,-73.95495,United States,US,True,strict,Entire home/apt,2008,$260 ,$52 ,1,89.0,6/22/2019,3.43,5,1,9,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.  Parties and smoking are not allowed under any circumstances and incur significant fees. Parties and smoking are not allowed under any circumstances and incur significant fees. Pets may be considered with pre-approval and an additional pet fee.",
45283645,"Cozy, private room in Morningside Heights",57879153611,verified,Mahnoor,Manhattan,Morningside Heights,40.81368,-73.95919,United States,US,False,flexible,Private room,2018,"$1,075 ",$215 ,1,0.0,,,3,1,0,"Respectful, quiet but enjoyable stay! Clean, or messy and then clean up before they leave! ;-)",
45284198,Quaint 1 Bedroom in Historic Home,26508360762,verified,Jeff,Queens,Sunnyside,40.747890000000005,-73.91428,United States,US,True,moderate,Entire home/apt,2008,$95 ,$19 ,30,3.0,12/2/2017,0.13,3,1,213,,
45284750,"Cute, spacious room in Crown Heights",33696951931,unconfirmed,Megan E,Brooklyn,Crown Heights,40.669540000000005,-73.93975,United States,US,False,moderate,Private room,2007,$511 ,$102 ,3,8.0,3/30/2019,0.31,3,2,0,,
45285302,Family-friendly Bright Studio in Our Brooklyn Home,97371700908,unconfirmed,Jody,Brooklyn,East Flatbush,40.65064,-73.95045,United States,US,False,flexible,Entire home/apt,2021,$708 ,$142 ,2,73.0,6/29/2019,3.09,1,1,66,,
45285855,Clean Comfy Private Room in Heart of Williamsburg,35471706098,verified,Caitlin,Brooklyn,Williamsburg,40.712270000000004,-73.96233000000001,United States,US,True,strict,Private room,2004,"$1,003 ",$201 ,5,2.0,6/11/2018,0.08,2,1,0,No Smoking or Pets,
45286407,Adorable room in Astoria - 20 mins to Manhattan!,46738836536,verified,Anushua,Queens,Astoria,40.76682,-73.90807,United States,US,False,strict,Private room,2020,$445 ,$89 ,2,27.0,6/15/2019,1.03,5,2,338,,
