id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
9130640,Spacious and sunny room for rent,13035735156,unconfirmed,Grace,Manhattan,Washington Heights,40.84248,-73.93849,United States,US,True,flexible,Private room,2011,$295 ,$59 ,7,0,,,1,1,231,The cleaning fee only applies to stays under 4 nights.  4 nights or more it is included.,
9131192,Washington Heights 1 bedroom,34525518050,unconfirmed,Anjela,Manhattan,Washington Heights,40.8481,-73.93585,United States,US,True,flexible,Entire home/apt,2008,$135 ,$27 ,3,2,1/1/2017,0.06,4,1,63,"**We would love to hear a bit about you and what brings you to Boston before accepting any reservations. Please make sure your profile is filled out (including a clear picture of you), and your online and offline verifications are complete before you submit a reservation request so we have an idea of who you are.** Please be respectful of my home and other guests - clean up after yourself, keep your toiletries neat in the shared bathroom or leave them in your room, no smoking indoors, and please remove your shoes upon entering.   I have coffee and tea for guests, and will leave out some basic breakfast items like snack bars and fresh fruit, however if you are planning on using the kitchen during your stay I ask that you provide your own food and drink.   Please do not bring additional guests home without express prior permission from the host.  Sorry, no pets allowed! Check out time is 12pm.  Please clean your leftovers out of the refrigerator and put in the trash. Clean dishes buy run",
9131744,Sunny bedroom with amazing view in East Village,56303707788,unconfirmed,Luc,Manhattan,East Village,40.72868,-73.98635,United States,US,False,moderate,Private room,2014,$785 ,$157 ,15,1,4/20/2017,0.04,5,1,126,Be respectful of house and neighbors on second and third floor. That's all we ask.,
9132297,The Heart of Lower East Side,61305524037,unconfirmed,Azeez,Manhattan,Lower East Side,40.719359999999995,-73.98878,United States,US,True,flexible,Private room,2017,$152 ,$30 ,2,0,,,4,1,406,,
9132849,Modern New Condo  20 minutes to upper west side,56468833649,verified,Shanthi,Bronx,Kingsbridge,40.8787,-73.90098,United States,US,False,flexible,Private room,2020,"$1,047 ",$209 ,30,7,6/8/2019,0.49,3,2,245,Relatively quiet after 10 in the evening.,
9133401,Peaceful + Sunny Greenpoint Room,75957636860,unconfirmed,Paul,Brooklyn,Greenpoint,40.7307,-73.95568,United States,US,True,moderate,Private room,2006,$692 ,$138 ,1,1,3/12/2016,0.02,5,1,91,"No Smoking inside the apartment No Pets When possible, please remove shoes at entryway.  This is our home so please treat it as you would your own and tidy up upon your checkout.",
9133954,"Executive Room Central Park-Comfort,Classy-Midtown",13112066985,verified,Victoria,Manhattan,Midtown,40.76453,-73.97769,United States,US,False,strict,Private room,2006,$198 ,$40 ,1,32,1/2/2019,1.39,5,2,399,"This is a no-smoking apartment. If you do smoke outside, please dispose of the cigarettes properly.  No pets are allowed.",
9134506,Riverside Single Room near Columbia,47952303596,verified,Yilin,Manhattan,Morningside Heights,40.81377,-73.96166,United States,US,False,moderate,Private room,2008,$514 ,$103 ,1,2,7/29/2016,0.05,3,1,371,"no inside smoking, quiet(ish) after 11, help yourself to condiments, oils, spices, coffee. use of bikes at your own risk. No parties. I'm super tight with neighbors and usually I'm staying 2 doors down.",
9135058,Classic Loft in Gramercy/Flatiron - Amazing Value,66797725812,unconfirmed,Sameer,Manhattan,Flatiron District,40.73955,-73.98568,United States,US,True,moderate,Entire home/apt,2014,"$1,065 ",$213 ,2,4,1/1/2018,0.1,4,1,323,NO Smoking,
9135610,Spacious Room in Stuyvesant Heights,72254549873,verified,Theodore,Brooklyn,Bedford-Stuyvesant,40.68486,-73.932,United States,US,True,strict,Private room,2013,$271 ,$54 ,1,0,,,1,2,313,No Smoking.,
9136163,"3 Bedroom, family ready, in Harlem",52826734396,unconfirmed,Brandi,Manhattan,Harlem,40.803059999999995,-73.95308,United States,US,False,flexible,Entire home/apt,2005,$361 ,$72 ,1,1,4/8/2016,0.03,2,2,388,,
9136715,Modern Garden View Apartment,39687555907,unconfirmed,Nicoletta,Brooklyn,Williamsburg,40.713,-73.9653,United States,US,False,flexible,Entire home/apt,2010,$527 ,$105 ,4,50,6/19/2019,1.24,2,1,328,,
9137267,Spacious 2bd Condo w/ Private Patio,80248597561,verified,Sheena,Brooklyn,Prospect Heights,40.68112,-73.96491999999999,United States,US,False,moderate,Entire home/apt,2016,$657 ,$131 ,2,15,12/16/2018,0.39,5,1,260,,
9137820,Cozy East Village Home,36529021433,unconfirmed,Shasta,Manhattan,Lower East Side,40.720929999999996,-73.98493,United States,US,False,flexible,Entire home/apt,2009,$574 ,$115 ,1,144,6/23/2019,3.63,4,1,70,"Your our guest, so please make yourself at home. Be clean! Hunter and I keep a tight ship around the apartment and we'd like our guests to be as clean as us. =) Speak up! Let us know if you need anything.  Party down (if you let us know).  We aren't huge partiers, but if you like to listen to music or watch loud TV, let us know ahead of time.  This is important.",
9138372,Luxurious 2 Bedroom,55129863659,unconfirmed,Corporate Housing,Manhattan,Upper East Side,40.781259999999996,-73.94655,United States,US,False,flexible,Entire home/apt,2019,$789 ,$158 ,30,9,12/21/2018,0.26,2,91,388,"Guest is expected to behave in a nice and orderly manner with respect to other roommates and neighbors. The guest is expected to keep the WHOLE apartment in the same condition they found it in, including the bedroom and bathrooms.",
9138924,Midtown East 2 Bedroom 3 Beds,33733315515,verified,Corporate Housing,Manhattan,Midtown,40.756879999999995,-73.96815,United States,US,True,flexible,Entire home/apt,2017,$551 ,$110 ,30,9,1/31/2019,0.26,5,91,48,"1. No additional guests not part of the reservation in the building at all.  2. No Pets 3. No Smoking  4. No Children under 10. (The house is not child proof) 5. Remove your shoes 6. Check in is 3-11pm  7. Check out is 10am  *early check in or late check out must be arranged before the reservation starts and may not be accommodated* 8. The bathroom is a shared space, keep the sink clear, there is limited room for your bath products in the shower. 9. No Parties",
9139477,"与众不同,方便停车｡值得一试!",2730966300,verified,Niki,Queens,Flushing,40.760490000000004,-73.81633000000001,United States,US,False,flexible,Private room,2019,$464 ,$93 ,1,126,6/18/2019,3.13,3,2,333,,
9140029,Luxurious SOHO Apartment,47721884625,unconfirmed,Corporate Housing,Manhattan,Greenwich Village,40.72818,-73.99886,United States,US,False,strict,Entire home/apt,2004,$353 ,$71 ,30,10,5/27/2019,0.25,2,91,308,,
9140581,"Large Sunny 1BR, 1 Block to Subway",65600816744,verified,Alexander,Manhattan,Washington Heights,40.83441,-73.93706,United States,US,True,strict,Entire home/apt,2019,$65 ,$13 ,7,1,3/18/2016,0.02,1,1,246,,
9141133,Updated Midtown East 2 Bedroom 3 Beds,53801601386,unconfirmed,Corporate Housing,Manhattan,Midtown,40.75605,-73.96503,United States,US,False,flexible,Entire home/apt,2012,"$1,177 ",$235 ,30,0,,,2,91,89,"• Check-in time is 4PM. As me and my roommates are students, we often need to concentrate and study at home, what requires the environment to be quiet and silent. We like to party on the weekends though!",
9141686,Sunny Williamsburg 1 Bedroom apt,23543246717,verified,Anthony,Brooklyn,Williamsburg,40.71228,-73.94211,United States,US,True,strict,Entire home/apt,2021,$487 ,$97 ,3,7,9/14/2018,0.18,5,1,288,No smoking in the bedroom. Smoking is allowed on the back porch.,
9142238,Chic Rooms in Large NYC Apt,42549976862,verified,Bill & May,Manhattan,Harlem,40.80069,-73.95340999999999,United States,US,True,flexible,Private room,2018,$502 ,$100 ,28,2,5/23/2017,0.07,3,4,416,,
9142790,Executive 1 BR - Elevator & Laundry,48767847736,unconfirmed,Corporate Housing,Manhattan,Midtown,40.75589,-73.96753000000001,United States,US,True,strict,Entire home/apt,2017,$286 ,$57 ,30,7,7/31/2018,0.21,5,91,109,"Absolutely no smoking is permitted. Unfortunately no cats because I'm allergic. You may come and go as you please as long as you're staying here and are expected to keep a clean living space (kitchen, bathroom, etc.).",
9143343,Mod Home Steps from Prospect Park,45623298217,unconfirmed,Jenna,Brooklyn,Flatbush,40.64841,-73.96969,United States,US,True,strict,Entire home/apt,2015,$569 ,$114 ,3,125,7/1/2019,3.32,1,3,416,"Never any smoking of any kind in the apartment or building! Leave the apartment in a respectful state of tidiness upon leaving.  Wet towels should be hung in the shower/tub, trash taken out. Please check first about bringing pets (typically discouraged). Please keep reasonably quiet!   Sheets, towels and other cleaning are done by me.  I do these things at different times.  Always before dinner time (or before you arrive it's a really late arrival). Probably before 3pm, during the school year at about 1pm usually. In the dead of winter, esp. if there is a lot of snow there may be delays.  If you have really specific needs, you should speak up ahead of time.  NOTE although i do try to keep the apartments stocked with toilet paper and soap i do not make additional trips to the apartments to replenish them. Try to sort out recycling, take out recycling/ trash to the alley bins if you can.  Do not leave trash laying around, especially outside. Please communicate, communicate, communicate. ",
9143895,spacious 1 BR heart of astoria,44779794343,verified,Andrea,Queens,Astoria,40.7588,-73.91762,United States,US,False,strict,Entire home/apt,2019,$532 ,$106 ,2,1,3/26/2016,0.03,3,1,322,,
9144447,Amazing Combo Bedroom/Living Space,31945628311,unconfirmed,Kevin,Brooklyn,Bushwick,40.70478,-73.92766999999999,United States,US,True,flexible,Private room,2017,$405 ,$81 ,21,0,,,3,1,156,"Be thoughtful and considerate! Be kind to the space and place things back in their place after use.  It is a shoe-free apartment; please use the shoe racks and freely borrow the in-door slippers if you need one. Please ask before bringing visitors, and sorry I can only allow the number of guest on the reservation to stay overnight.  Please No smoking anywhere (even on the balcony) and No pets; I am allergic to both! But most importantly feel at home :).",
9145000,Cozy Studio Apt in Prospect Heights,12255985660,unconfirmed,Catherine,Brooklyn,Crown Heights,40.67727,-73.96251,United States,US,True,strict,Entire home/apt,2020,"$1,186 ",$237 ,7,7,6/20/2019,0.18,2,3,67,No pets allowed. No smoking inside the house. Maintain cleanliness.,
9145552,Charming Brooklyn Apartment,26584537667,unconfirmed,Vivienne,Brooklyn,Bedford-Stuyvesant,40.69207,-73.94321,United States,US,True,moderate,Entire home/apt,2018,$538 ,$108 ,3,0,,,5,1,176,"I expect guests to be neat, reasonably quiet and respectful especially when using shared spaces of my home. Please no pets or smoking on the property. Before booking, please take care to thoroughly complete your profile, including a photo. I live alone and like to have a feel for  who my guests are before welcoming them into my home. The apartment is open to Airbnb guests only. No overnight guests please.",
9146104,Designer Williamsburg Apt with Terrace,73088129567,verified,Stuart,Brooklyn,Williamsburg,40.717620000000004,-73.94354,United States,US,True,moderate,Entire home/apt,2012,$931 ,$186 ,2,181,6/25/2019,4.51,1,1,302,,
9146656,3 bedroom near Park,42101637744,verified,Jackie,Queens,Jamaica Estates,40.72191,-73.78206999999999,United States,US,False,strict,Private room,2009,"$1,118 ",$224 ,1,0,,,2,2,86,NO Smoking.,
9147209,"Sunny, enormous apt, historic bldg",58573369680,unconfirmed,Michael,Bronx,Melrose,40.8183,-73.91938,United States,US,True,moderate,Entire home/apt,2005,$685 ,$137 ,5,58,7/2/2019,1.45,2,1,304,,
9147761,"Lofty 1 BDR w/huge, private backyard",2207064929,unconfirmed,Jessica,Brooklyn,Gowanus,40.67553,-73.98533,United States,US,True,strict,Entire home/apt,2022,$51 ,$10 ,2,0,,,1,1,67,NO Smoking.,
9148313,Spacious one-bedroom Apartment,61835505247,verified,Wei,Manhattan,Upper East Side,40.77933,-73.94861999999999,United States,US,True,moderate,Entire home/apt,2010,$188 ,$38 ,5,1,6/19/2016,0.03,5,1,268,,
9148866,Super Comfy Convenient Room in Hip Brooklyn!!!!!,3628879926,verified,Josh & Madeleine,Brooklyn,Bedford-Stuyvesant,40.69165,-73.94345,United States,US,False,moderate,Private room,2008,$265 ,$53 ,1,244,5/29/2019,6.02,1,4,271,"不要恶意破坏家具,不能过于吵闹影响他人生活。这里不是度假村或是轰趴馆,只是提供舒适的休息场所。",
9149418,Huge King Size Room in East Village,49119354479,verified,Imran,Manhattan,Gramercy,40.73458,-73.98128,United States,US,True,flexible,Private room,2022,"$1,112 ",$222 ,1,5,4/23/2017,0.16,4,1,249,"No smoking, drugs, alcohol or pets allowed in the property, including the balcony. No overnight guests or parties.",
9149970,"Safe, comfy convenient",92204938975,verified,Nicole,Brooklyn,Flatlands,40.630520000000004,-73.92181,United States,US,True,moderate,Private room,2009,$876 ,$175 ,2,91,6/23/2019,3.1,3,2,44,,
9150523,Studio in Vibrant Lower East Side,3261639737,unconfirmed,George,Manhattan,Lower East Side,40.72005,-73.98911,United States,US,True,flexible,Entire home/apt,2005,$63 ,$13 ,4,78,6/15/2019,2.07,4,1,82,"No smoking, no pets. Rest of the house is a mix of classical and jazz musicians, so bring your instrument if you want to jam.",
9151075,Apartment in Williamsburg - Long term lease,80398937160,unconfirmed,Laura,Brooklyn,Williamsburg,40.71976,-73.94234,United States,US,True,flexible,Entire home/apt,2009,$934 ,$187 ,180,10,11/28/2017,0.25,1,1,423,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.",
9151627,Charming Soho artist studio,86906900776,unconfirmed,Scott,Manhattan,SoHo,40.72616,-74.00102,United States,US,False,strict,Entire home/apt,2012,$181 ,$36 ,4,0,,,4,1,31,,
9152179,Large pre-war apartment UWS,17609605924,unconfirmed,Lone,Manhattan,Upper West Side,40.78629,-73.98062,United States,US,False,strict,Entire home/apt,2014,$267 ,$53 ,7,0,,,5,1,217,"Please keep kitchen clean. Make sure porch door is always locked when not in use. Central AC temperature must stay above 70 degrees When checking out, please leave keys on the desk provided in the room. Do not have to worry about locking the door on the way out.",
9152732,Great location-Newly updated-great new features,1284317215,unconfirmed,Valery,Manhattan,Harlem,40.807970000000005,-73.94243,United States,US,False,strict,Entire home/apt,2021,$255 ,$51 ,3,71,6/3/2019,1.76,4,1,85,#NAME?,
9153284,Rockaway Beach Sunshine Paradise,88264166605,unconfirmed,Peter,Queens,Rockaway Beach,40.58587,-73.81652,United States,US,True,flexible,Private room,2012,$251 ,$50 ,2,15,5/26/2019,0.38,3,1,187,"No Smoking,  Respect for other guests and neighbors.  Well behaved children only.  Limit noise after 10pm.  Please do dishes/run dishwasher prior to departure.   Parking is available on Linwood and Gardner streets 24 hours.    No parking is permitted on Centre Place.",
9153836,Sunny Apartment with a balcony,6257377571,verified,Christopher,Queens,Ditmars Steinway,40.77687,-73.90386,United States,US,False,flexible,Private room,2017,$684 ,$137 ,15,0,,,5,1,174,,
9154389,Townhouse 2 BR Central Park West,15409245203,verified,Corporate Housing,Manhattan,Upper West Side,40.78833,-73.97026,United States,US,False,flexible,Entire home/apt,2008,$335 ,$67 ,30,5,5/31/2019,0.27,1,91,312,"No pets please - and no smoking in the apartment.  Other than that, we're flexible! We'll be here to answer any other questions you might have!",
9154941,BRIGHT Modern Spacious East Village Studio Apt,61889239277,unconfirmed,Giovanni,Manhattan,Gramercy,40.7318,-73.98321999999999,United States,US,False,moderate,Entire home/apt,2009,$146 ,$29 ,2,169,6/24/2019,4.17,1,1,135,,
9155493,Downtown Brooklyn Luxury Building,81104079075,verified,Wendi,Brooklyn,Downtown Brooklyn,40.69789,-73.98259,United States,US,True,flexible,Private room,2007,$299 ,$60 ,1,0,,,1,1,241,1. No parties. 2. Respect the neighbors. Noise level needs to stay low. 3. Keep feet on the porch when outside. 4. Clean any dishes you use. 5. No smoking ... even on porch. Not a good set up for children (0 - 13).,
9156046,Sunny Brownstone in Park Slope!!!!!,78418099104,unconfirmed,Drew,Brooklyn,Park Slope,40.67821,-73.97484,United States,US,False,strict,Entire home/apt,2012,"$1,162 ",$232 ,2,12,10/1/2016,0.31,3,1,260,"1. No additional guests not part of the reservation in the building at all.  2. No Pets 3. No Smoking  4. No Children under 10. (The house is not child proof) 5. Remove your shoes 6. Check in is 3-11pm  7. Check out is 10am  *early check in or late check out must be arranged before the reservation starts and may not be accommodated* 8. The bathroom is a shared space, keep the sink clear, there is limited room for your bath products in the shower. 9. No Parties",
9156598,Sunny room along riverside on 66th,58766799010,verified,Jillian,Manhattan,Upper West Side,40.7783,-73.98807,United States,US,False,flexible,Entire home/apt,2016,$217 ,$43 ,12,13,6/22/2019,0.37,1,1,-2,"Please be mindful of others, no loud music and please be clean and keep the place in great condition, as you found it. Any question  or problem, or immediate need you may have, please send me a message or call me, and I would solve it ASAP.",
9157150,LUX Doorman Gym ! 2 Bedroom5179,11404190854,unconfirmed,Jeremy & Laura,Manhattan,Upper East Side,40.77688,-73.95505,United States,US,False,flexible,Entire home/apt,2010,$921 ,$184 ,30,1,4/5/2017,0.04,2,96,413,"No pets, please - and definitely no smoking. Be nice to furniture and posessions - since this is a house that actually gets lived in, they're mostly pretty important to me, rather than just knicknacks.  Read the books, don't break spines! Don't put the pots and pans or cast iron skillets in the dishwasher!  You know, the basics :)",
9157702,Executive 1 BR - Washer Dryer,30097938272,unconfirmed,Corporate Housing,Manhattan,Kips Bay,40.74021,-73.97991999999999,United States,US,True,strict,Entire home/apt,2012,$246 ,$49 ,30,5,3/5/2018,0.15,5,91,141,Must be 21 to book No loud music No parties No smoking No pets,
9158255,Beauty Lrg furnished Stu 77 & B'way  Bay Windows,81696657526,unconfirmed,Ofir,Manhattan,Upper West Side,40.7824,-73.98215,United States,US,False,moderate,Entire home/apt,2003,$658 ,$132 ,30,4,10/6/2018,0.1,4,8,184,,
9158807,Luxury Apartment with Epic Views,36723600833,verified,Mike,Manhattan,Chelsea,40.74866,-73.98986,United States,US,True,moderate,Entire home/apt,2017,$288 ,$58 ,2,62,3/6/2019,1.53,4,1,162,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.",
9159359,1 bdrm Spacious Beautiful Apartment,84104156863,unconfirmed,Liz,Queens,Forest Hills,40.72227,-73.84173,United States,US,True,moderate,Entire home/apt,2021,"$1,025 ",$205 ,2,4,6/5/2016,0.1,2,1,357,,
